arm,doc_id,field,truth_present,truth_value,predicted_value,abstained,emitted,confidence,grounded,requires_normalisation,strict_correct,canonical_correct,span_exact,span_iou,n_iters,reason,seed
span_only,1670,vendor_name,True,Quarry Fabrication Inc,Quarry Fabrication Inc,False,True,0.9890533089637756,True,False,True,True,True,1.0,0,,0
span_only,1670,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1670,subtotal,False,,"21,434.05",False,True,0.4960782825946808,True,False,False,False,False,,0,,0
span_only,1670,tax,True,"3,572.34","3,572.34",False,True,0.9949537515640259,True,False,True,True,True,1.0,0,,0
span_only,1670,total,True,"21,434.05","21,434.05",False,True,0.6744141578674316,True,False,True,True,True,1.0,0,,0
span_only,1671,invoice_id,True,DOC-74626,DOC-74626,False,True,0.9880136251449585,True,False,True,True,True,1.0,0,,0
span_only,1671,invoice_date,True,2023-06-30,2023-06-30,False,True,0.996681272983551,True,False,True,True,True,1.0,0,,0
span_only,1671,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1671,vendor_name,True,Fairmount Components Inc,Fairmount Components Inc,False,True,0.987647533416748,True,False,True,True,True,1.0,0,,0
span_only,1671,po_number,True,PO-78051,PO-78051,False,True,0.9997792840003967,True,False,True,True,True,1.0,0,,0
span_only,1671,subtotal,True,"$37,055.39","$37,055.39",False,True,0.9525890350341797,True,False,True,True,True,1.0,0,,0
span_only,1671,tax,True,"$3,705.54","$3,705.54",False,True,0.9988304972648621,True,False,True,True,True,1.0,0,,0
span_only,1671,total,True,"$40,760.93","$40,760.93",False,True,0.9998677968978882,True,False,True,True,True,1.0,0,,0
span_only,1672,invoice_id,True,INV-63702,INV-63702,False,True,0.9990476369857788,True,False,True,True,True,1.0,0,,0
span_only,1672,invoice_date,True,2024-02-28,2024-02-28,False,True,0.9997636675834656,True,False,True,True,True,1.0,0,,0
span_only,1672,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1672,vendor_name,True,Quarry Trading Inc,Quarry Trading Inc,False,True,0.9872174263000488,True,False,True,True,True,1.0,0,,0
span_only,1672,po_number,True,PO-69204,PO-69204,False,True,0.9998196959495544,True,False,True,True,True,1.0,0,,0
span_only,1672,subtotal,True,GBP 22217.79,GBP 2221.78 Total GBP 24439.57,False,True,0.653672456741333,True,False,False,False,False,0.0,0,,0
span_only,1672,tax,True,GBP 2221.78,GBP 2221.78,False,True,0.8783769011497498,True,False,True,True,True,1.0,0,,0
span_only,1672,total,True,GBP 24439.57,GBP 24439.57,False,True,0.630848228931427,True,False,True,True,True,1.0,0,,0
span_only,1673,invoice_id,True,DOC-21208,DOC-21208,False,True,0.998915433883667,True,False,True,True,True,1.0,0,,0
span_only,1673,invoice_date,True,2023-07-19,2023-07-19,False,True,0.9985525012016296,True,False,True,True,True,1.0,0,,0
span_only,1673,due_date,True,2023-08-18,2023-08-18,False,True,0.9995667934417725,True,False,True,True,True,1.0,0,,0
span_only,1673,vendor_name,True,Norwood Systems,Norwood Systems,False,True,0.9998545050621033,True,False,True,True,True,1.0,0,,0
span_only,1673,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1673,subtotal,True,GBP 38282.01,GBP 38282.01,False,True,0.49650710821151733,True,False,True,True,True,1.0,0,,0
span_only,1673,tax,True,GBP 1914.10,GBP 1914.10,False,True,0.8275939226150513,True,False,True,True,True,1.0,0,,0
span_only,1673,total,True,GBP 40196.11,GBP 40196.11,False,True,0.992171049118042,True,False,True,True,True,1.0,0,,0
span_only,1674,invoice_id,True,INV-08413,INV-08413,False,True,0.9999738931655884,True,False,True,True,True,1.0,0,,0
span_only,1674,invoice_date,True,2023-03-05,2023-03-05,False,True,0.9596107006072998,True,False,True,True,True,1.0,0,,0
span_only,1674,due_date,True,2023-05-04,2023-05-04,False,True,0.8691166043281555,True,False,True,True,True,1.0,0,,0
span_only,1674,vendor_name,True,Bluecrest Technical Ltd,Bluecrest Technical Ltd,False,True,0.9857817888259888,True,False,True,True,True,1.0,0,,0
span_only,1674,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1674,subtotal,True,GBP 23505.03,GBP 23505.03,False,True,0.8055333495140076,True,False,True,True,True,1.0,0,,0
span_only,1674,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1674,total,True,GBP 28206.04,GBP 28206.04,False,True,0.4606061577796936,True,False,True,True,True,1.0,0,,0
span_only,1675,invoice_id,True,INV-72424,INV-72424,False,True,0.9997713565826416,True,False,True,True,True,1.0,0,,0
span_only,1675,invoice_date,True,2023-02-26,2023-02-26,False,True,0.989225447177887,True,False,True,True,True,1.0,0,,0
span_only,1675,due_date,True,2023-03-19,2023-03-19,False,True,0.9728765487670898,True,False,True,True,True,1.0,0,,0
span_only,1675,vendor_name,True,Aldergate Logistics,Aldergate Logistics,False,True,0.9998946189880371,True,False,True,True,True,1.0,0,,0
span_only,1675,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1675,subtotal,True,$ 23572.95,$ 2357.30,False,True,0.4722597599029541,True,False,False,False,False,0.0,0,,0
span_only,1675,tax,True,$ 2357.30,$ 2357.30,False,True,0.9941166639328003,True,False,True,True,True,1.0,0,,0
span_only,1675,total,True,$ 25930.25,$ 25930.25,False,True,0.7411662936210632,True,False,True,True,True,1.0,0,,0
span_only,1676,invoice_id,True,IN-34574,IN-34574,False,True,0.9881718158721924,True,False,True,True,True,1.0,0,,0
span_only,1676,invoice_date,True,2023-10-24,2023-10-24,False,True,0.9925244450569153,True,False,True,True,True,1.0,0,,0
span_only,1676,due_date,True,2023-11-14,14th of November 2023,False,True,0.8927705883979797,True,True,False,True,True,1.0,0,,0
span_only,1676,vendor_name,True,Kestrel Analytics Inc,Kestrel Analytics Inc,False,True,0.9931151270866394,True,False,True,True,True,1.0,0,,0
span_only,1676,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1676,subtotal,True,"$29,018.13","$29,018.13",False,True,0.8603358268737793,True,False,True,True,True,1.0,0,,0
span_only,1676,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1676,total,True,"$31,919.94","$31,919.94",False,True,0.6718726754188538,True,False,True,True,True,1.0,0,,0
span_only,1677,invoice_id,True,DOC-27880,DOC-27880,False,True,0.9998830556869507,True,False,True,True,True,1.0,0,,0
span_only,1677,invoice_date,True,2024-02-29,"Feb 29, 2024",False,True,0.5721023082733154,True,True,False,True,True,1.0,0,,0
span_only,1677,due_date,True,2024-03-30,30th of March 2024,False,True,0.7239986658096313,True,True,False,True,True,1.0,0,,0
span_only,1677,vendor_name,True,Eastbrook Components Co,Eastbrook Components Co,False,True,0.9943351149559021,True,False,True,True,True,1.0,0,,0
span_only,1677,po_number,True,PO-14036,PO-14036,False,True,0.997930109500885,True,False,True,True,True,1.0,0,,0
span_only,1677,subtotal,True,"$21,156.47","$21,156.47",False,True,0.9954959750175476,True,False,True,True,True,1.0,0,,0
span_only,1677,tax,True,"$2,115.65","$2,115.65",False,True,0.9998205304145813,True,False,True,True,True,1.0,0,,0
span_only,1677,total,True,"$23,272.12","$23,272.12",False,True,0.5256951451301575,True,False,True,True,True,1.0,0,,0
span_only,1678,invoice_id,True,INV-81264,INV-81264,False,True,0.9998148083686829,True,False,True,True,True,1.0,0,,0
span_only,1678,invoice_date,True,2023-09-16,2023-09-16,False,True,0.997791588306427,True,False,True,True,True,1.0,0,,0
span_only,1678,due_date,True,2023-11-15,2023-11-15,False,True,0.9980438351631165,True,False,True,True,True,1.0,0,,0
span_only,1678,vendor_name,True,Larchmont Fabrication LLC,Larchmont Fabrication LLC,False,True,0.9931385517120361,True,False,True,True,True,1.0,0,,0
span_only,1678,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1678,subtotal,True,"21,747.34","21,747.34",False,True,0.8396594524383545,True,False,True,True,True,1.0,0,,0
span_only,1678,tax,True,"4,349.47","4,349.47",False,True,0.9988230466842651,True,False,True,True,True,1.0,0,,0
span_only,1678,total,True,"26,096.81","26,096.81",False,True,0.3557223677635193,True,False,True,True,True,1.0,0,,0
span_only,1679,invoice_id,True,INV-54079,INV-54079,False,True,0.9999339580535889,True,False,True,True,True,1.0,0,,0
span_only,1679,invoice_date,True,2024-03-07,2024-03-07,False,True,0.984968364238739,True,False,True,True,True,1.0,0,,0
span_only,1679,due_date,True,2024-05-06,2024-05-06,False,True,0.9870709776878357,True,False,True,True,True,1.0,0,,0
span_only,1679,vendor_name,True,Thornbury Fabrication SA,Thornbury Fabrication SA,False,True,0.9948074221611023,True,False,True,True,True,1.0,0,,0
span_only,1679,po_number,True,PO-15510,PO-15510,False,True,0.9999240040779114,True,False,True,True,True,1.0,0,,0
span_only,1679,subtotal,True,$ 19441.69,$ 19441.69,False,True,0.8472654819488525,True,False,True,True,True,1.0,0,,0
span_only,1679,tax,True,$ 972.08,$ 972.08,False,True,0.9733664989471436,True,False,True,True,True,1.0,0,,0
span_only,1679,total,True,$ 20413.77,$ 20413.77,False,True,0.9172945022583008,True,False,True,True,True,1.0,0,,0
span_only,1680,invoice_id,True,INV-79039,INV-79039,False,True,0.9996337890625,True,False,True,True,True,1.0,0,,0
span_only,1680,invoice_date,True,2023-03-25,2023-03-25,False,True,0.9978660941123962,True,False,True,True,True,1.0,0,,0
span_only,1680,due_date,True,2023-05-24,2023-05-24,False,True,0.9949532747268677,True,False,True,True,True,1.0,0,,0
span_only,1680,vendor_name,True,Ironvale Logistics,Ironvale Logistics,False,True,0.9994742274284363,True,False,True,True,True,1.0,0,,0
span_only,1680,po_number,True,ORD-55175,ORD-55175,False,True,0.9990390539169312,True,False,True,True,True,1.0,0,,0
span_only,1680,subtotal,True,GBP 19004.46,GBP 19004.46,False,True,0.5964328050613403,True,False,True,True,True,1.0,0,,0
span_only,1680,tax,True,GBP 3800.89,GBP 3800.89,False,True,0.7687543630599976,True,False,True,True,True,1.0,0,,0
span_only,1680,total,True,GBP 22805.35,GBP 22805.35,False,True,0.9820573329925537,True,False,True,True,True,1.0,0,,0
span_only,1681,invoice_id,True,INV-00740,INV-00740,False,True,0.9956573247909546,True,False,True,True,True,1.0,0,,0
span_only,1681,invoice_date,True,2024-03-22,2024-03-22,False,True,0.9760343432426453,True,False,True,True,True,1.0,0,,0
span_only,1681,due_date,True,2024-04-05,2024-04-05,False,True,0.8957316875457764,True,False,True,True,True,1.0,0,,0
span_only,1681,vendor_name,True,Umberton Fabrication GmbH,Umberton Fabrication GmbH,False,True,0.9967334270477295,True,False,True,True,True,1.0,0,,0
span_only,1681,po_number,True,PO-55219,PO-55219,False,True,0.999362051486969,True,False,True,True,True,1.0,0,,0
span_only,1681,subtotal,True,"26,383.69","26,383.69",False,True,0.9724701642990112,True,False,True,True,True,1.0,0,,0
span_only,1681,tax,True,"5,276.74","5,276.74",False,True,0.9920192360877991,True,False,True,True,True,1.0,0,,0
span_only,1681,total,True,"31,660.43","31,660.43",False,True,0.9999744892120361,True,False,True,True,True,1.0,0,,0
span_only,1682,invoice_id,True,DOC-69840,DOC-69840,False,True,0.9999367594718933,True,False,True,True,True,1.0,0,,0
span_only,1682,invoice_date,True,2025-01-14,2025-01-14,False,True,0.9991235136985779,True,False,True,True,True,1.0,0,,0
span_only,1682,due_date,True,2025-02-28,2025-02-28,False,True,0.9966318607330322,True,False,True,True,True,1.0,0,,0
span_only,1682,vendor_name,True,Norwood Systems Ltd,Norwood Systems Ltd,False,True,0.9942580461502075,True,False,True,True,True,1.0,0,,0
span_only,1682,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1682,subtotal,True,"$28,764.90","$28,764.90 Balance Due $34,517.88",False,True,0.2472703605890274,True,False,False,False,False,0.10736796986401081,0,,0
span_only,1682,tax,False,,"$34,517.88",False,True,0.3002717196941376,True,False,False,False,False,,0,,0
span_only,1682,total,True,"$34,517.88","$28,764.90",False,True,0.6178385615348816,True,False,False,False,False,0.0,0,,0
span_only,1683,invoice_id,True,INV-36756,INV-36756,False,True,0.9999611973762512,True,False,True,True,True,1.0,0,,0
span_only,1683,invoice_date,True,2025-02-26,26th of February 2025,False,True,0.9504134058952332,True,True,False,True,True,1.0,0,,0
span_only,1683,due_date,True,2025-03-28,2025-03-28,False,True,0.997088611125946,True,False,True,True,True,1.0,0,,0
span_only,1683,vendor_name,True,Westfield Analytics,Westfield Analytics,False,True,0.9996499419212341,True,False,True,True,True,1.0,0,,0
span_only,1683,po_number,True,ORD-32281,ORD-32281,False,True,0.9983353614807129,True,False,True,True,True,1.0,0,,0
span_only,1683,subtotal,True,"EUR 20,984.35","EUR 20,984.35",False,True,0.8884875774383545,True,False,True,True,True,1.0,0,,0
span_only,1683,tax,True,"EUR 4,196.87","4,196.87",False,True,0.6779960989952087,True,False,False,True,True,1.0,0,,0
span_only,1683,total,True,"EUR 25,181.22","EUR 25,181.22",False,True,0.6795089840888977,True,False,True,True,True,1.0,0,,0
span_only,1684,invoice_id,True,IN-05785,IN-05785,False,True,0.9999918937683105,True,False,True,True,True,1.0,0,,0
span_only,1684,invoice_date,True,2023-06-16,2023-06-16,False,True,0.9928613305091858,True,False,True,True,True,1.0,0,,0
span_only,1684,due_date,True,2023-06-30,2023-06-30,False,True,0.974330723285675,True,False,True,True,True,1.0,0,,0
span_only,1684,vendor_name,True,Westfield Trading Ltd,Westfield Trading Ltd,False,True,0.9938102960586548,True,False,True,True,True,1.0,0,,0
span_only,1684,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1684,subtotal,True,"16,028.63","16,830.06",False,True,0.4683346748352051,True,False,False,False,False,0.0,0,,0
span_only,1684,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1684,total,True,"16,830.06","16,028.63 Amount Due 16,830.06",False,True,0.48581409454345703,True,False,False,False,False,0.0811978823829595,0,,0
span_only,1685,invoice_id,True,INV-63879,INV-63879,False,True,0.9998736381530762,True,False,True,True,True,1.0,0,,0
span_only,1685,invoice_date,True,2023-04-29,2023-04-29,False,True,0.9996169209480286,True,False,True,True,True,1.0,0,,0
span_only,1685,due_date,True,2023-05-29,29/05/2023,False,True,0.6849152445793152,True,True,False,True,True,1.0,0,,0
span_only,1685,vendor_name,True,Silverpine Logistics,Silverpine Logistics,False,True,0.9984579682350159,True,False,True,True,True,1.0,0,,0
span_only,1685,po_number,True,PO-31689,PO-31689,False,True,0.7321959733963013,True,False,True,True,True,1.0,0,,0
span_only,1685,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1685,tax,True,997.08,997.08,False,True,0.9989114999771118,True,False,True,True,True,1.0,0,,0
span_only,1685,total,True,"20,938.76","20,938.76",False,True,0.7770101428031921,True,False,True,True,True,1.0,0,,0
span_only,1686,invoice_id,True,INV-40109,INV-40109,False,True,0.9998998045921326,True,False,True,True,True,1.0,0,,0
span_only,1686,invoice_date,True,2023-02-20,2023-02-20,False,True,0.9889711737632751,True,False,True,True,True,1.0,0,,0
span_only,1686,due_date,True,2023-03-06,2023-03-06,False,True,0.9840070009231567,True,False,True,True,True,1.0,0,,0
span_only,1686,vendor_name,True,Juniper Supply,Juniper Supply,False,True,0.996112585067749,True,False,True,True,True,1.0,0,,0
span_only,1686,po_number,True,PO-44081,PO-44081,False,True,0.9998056888580322,True,False,True,True,True,1.0,0,,0
span_only,1686,subtotal,False,,GBP 15925.04,False,True,0.886845588684082,True,False,False,False,False,,0,,0
span_only,1686,tax,True,GBP 1150.06,GBP 1150.06,False,True,0.9174906015396118,True,False,True,True,True,1.0,0,,0
span_only,1686,total,True,GBP 24151.22,GBP 24151.22,False,True,0.9469830989837646,True,False,True,True,True,1.0,0,,0
span_only,1687,invoice_id,True,INV-22888,INV-22888,False,True,0.9998951554298401,True,False,True,True,True,1.0,0,,0
span_only,1687,invoice_date,True,2024-02-21,"Feb 21, 2024",False,True,0.8712568879127502,True,True,False,True,True,1.0,0,,0
span_only,1687,due_date,True,2024-03-06,2024-03-06,False,True,0.9827253222465515,True,False,True,True,True,1.0,0,,0
span_only,1687,vendor_name,True,Thornbury Logistics Co,Thornbury Logistics Co,False,True,0.9899916648864746,True,False,True,True,True,1.0,0,,0
span_only,1687,po_number,True,ORD-53102,ORD-53102,False,True,0.9998414516448975,True,False,True,True,True,1.0,0,,0
span_only,1687,subtotal,True,"24,013.93","24,013.93",False,True,0.9310018420219421,True,False,True,True,True,1.0,0,,0
span_only,1687,tax,True,"1,200.70","1,200.70",False,True,0.9980460405349731,True,False,True,True,True,1.0,0,,0
span_only,1687,total,True,"25,214.63","25,214.63",False,True,0.9244922995567322,True,False,True,True,True,1.0,0,,0
span_only,1688,invoice_id,True,DOC-65095,DOC-65095,False,True,0.9948023557662964,True,False,True,True,True,1.0,0,,0
span_only,1688,invoice_date,True,2024-09-13,13th of September 2024,False,True,0.9466497302055359,True,True,False,True,True,1.0,0,,0
span_only,1688,due_date,True,2024-10-28,2024-10-28,False,True,0.9981247782707214,True,False,True,True,True,1.0,0,,0
span_only,1688,vendor_name,True,Umberton Instruments Ltd,Umberton Instruments Ltd,False,True,0.9923535585403442,True,False,True,True,True,1.0,0,,0
span_only,1688,po_number,True,ORD-24826,ORD-24826,False,True,0.8101389408111572,True,False,True,True,True,1.0,0,,0
span_only,1688,subtotal,True,"24,722.07","24,722.07",False,True,0.9957120418548584,True,False,True,True,True,1.0,0,,0
span_only,1688,tax,True,"2,472.21","2,472.21",False,True,0.9325016140937805,True,False,True,True,True,1.0,0,,0
span_only,1688,total,True,"27,194.28","27,194.28",False,True,0.9999963641166687,True,False,True,True,True,1.0,0,,0
span_only,1689,invoice_id,True,DOC-98417,DOC-98417,False,True,0.9996975064277649,True,False,True,True,True,1.0,0,,0
span_only,1689,invoice_date,True,2023-10-07,"Oct 7, 2023",False,True,0.8914624452590942,True,True,False,True,True,1.0,0,,0
span_only,1689,due_date,True,2023-11-06,"Nov 6, 2023",False,True,0.9190490245819092,True,True,False,True,True,1.0,0,,0
span_only,1689,vendor_name,True,Umberton Technical,Umberton Technical,False,True,0.9998770356178284,True,False,True,True,True,1.0,0,,0
span_only,1689,po_number,True,ORD-13912,ORD-13912,False,True,0.9994166493415833,True,False,True,True,True,1.0,0,,0
span_only,1689,subtotal,True,$ 29207.85,$ 29207.85,False,True,0.9486243724822998,True,False,True,True,True,1.0,0,,0
span_only,1689,tax,True,$ 5841.57,$ 29207.85 Tax (20%) $ 5841.57,False,True,0.8358333706855774,True,False,False,False,False,0.1250946179017456,0,,0
span_only,1689,total,True,$ 35049.42,$ 35049.42,False,True,0.8864827156066895,True,False,True,True,True,1.0,0,,0
span_only,1690,invoice_id,True,INV-27126,INV-27126,False,True,0.999944806098938,True,False,True,True,True,1.0,0,,0
span_only,1690,invoice_date,True,2025-04-06,2025-04-06,False,True,0.9995403289794922,True,False,True,True,True,1.0,0,,0
span_only,1690,due_date,True,2025-06-05,05/06/2025,False,True,0.981207549571991,True,True,False,True,True,1.0,0,,0
span_only,1690,vendor_name,True,Halcyon Industrial Ltd,Halcyon Industrial Ltd,False,True,0.9740546345710754,True,False,True,True,True,1.0,0,,0
span_only,1690,po_number,True,PO-98717,PO-98717,False,True,0.9924871325492859,True,False,True,True,True,1.0,0,,0
span_only,1690,subtotal,True,"EUR 38,622.23","EUR 38,622.23",False,True,0.415738046169281,True,False,True,True,True,1.0,0,,0
span_only,1690,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1690,total,True,"EUR 40,553.34","EUR 40,553.34",False,True,0.7947039604187012,True,False,True,True,True,1.0,0,,0
span_only,1691,invoice_id,True,BILL-10283,BILL-10283,False,True,0.9814361929893494,True,False,True,True,True,1.0,0,,0
span_only,1691,invoice_date,True,2023-04-07,07/04/2023,False,True,0.47880634665489197,True,True,False,True,True,1.0,0,,0
span_only,1691,due_date,True,2023-05-07,2023-05-07,False,True,0.9994311332702637,True,False,True,True,True,1.0,0,,0
span_only,1691,vendor_name,True,Ironvale Analytics PLC,Ironvale Analytics PLC,False,True,0.990691602230072,True,False,True,True,True,1.0,0,,0
span_only,1691,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1691,subtotal,True,"$25,942.56","$25,942.56",False,True,0.6574392914772034,True,False,True,True,True,1.0,0,,0
span_only,1691,tax,True,"$1,297.13","$1,297.13",False,True,0.9998776316642761,True,False,True,True,True,1.0,0,,0
span_only,1691,total,True,"$27,239.69","$27,239.69",False,True,0.7205867171287537,True,False,True,True,True,1.0,0,,0
span_only,1692,invoice_id,True,BILL-83625,BILL-83625,False,True,0.9998934864997864,True,False,True,True,True,1.0,0,,0
span_only,1692,invoice_date,True,2024-03-14,14th of March 2024,False,True,0.8907908797264099,True,True,False,True,True,1.0,0,,0
span_only,1692,due_date,True,2024-05-13,2024-05-13,False,True,0.9975359439849854,True,False,True,True,True,1.0,0,,0
span_only,1692,vendor_name,True,Halcyon Logistics Inc,Halcyon Logistics Inc,False,True,0.995331346988678,True,False,True,True,True,1.0,0,,0
span_only,1692,po_number,True,PO-21118,PO-21118,False,True,0.996666669845581,True,False,True,True,True,1.0,0,,0
span_only,1692,subtotal,True,$ 24339.49,$ 24339.49,False,True,0.9081302285194397,True,False,True,True,True,1.0,0,,0
span_only,1692,tax,True,$ 4867.90,$ 4867.90,False,True,0.581108808517456,True,False,True,True,True,1.0,0,,0
span_only,1692,total,True,$ 29207.39,$ 29207.39,False,True,0.7979816198348999,True,False,True,True,True,1.0,0,,0
span_only,1693,invoice_id,True,IN-21383,IN-21383,False,True,0.999887228012085,True,False,True,True,True,1.0,0,,0
span_only,1693,invoice_date,True,2023-12-27,2023-12-27,False,True,0.9971566796302795,True,False,True,True,True,1.0,0,,0
span_only,1693,due_date,True,2024-01-10,2024-01-10,False,True,0.9993279576301575,True,False,True,True,True,1.0,0,,0
span_only,1693,vendor_name,True,Quarry Instruments,Quarry Instruments,False,True,0.9998595714569092,True,False,True,True,True,1.0,0,,0
span_only,1693,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1693,subtotal,True,"18,521.37","18,521.37",False,True,0.8496255874633789,True,False,True,True,True,1.0,0,,0
span_only,1693,tax,True,"1,852.14","1,852.14",False,True,0.9965226054191589,True,False,True,True,True,1.0,0,,0
span_only,1693,total,True,"20,373.51","20,373.51",False,True,0.8382092118263245,True,False,True,True,True,1.0,0,,0
span_only,1694,invoice_id,True,INV-10391,INV-10391,False,True,0.9998368620872498,True,False,True,True,True,1.0,0,,0
span_only,1694,invoice_date,True,2023-07-03,2023-07-03,False,True,0.998613715171814,True,False,True,True,True,1.0,0,,0
span_only,1694,due_date,True,2023-09-01,1st of September 2023,False,True,0.9422439336776733,True,True,False,True,True,1.0,0,,0
span_only,1694,vendor_name,True,Northwind Components Co,Northwind Components Co,False,True,0.9935605525970459,True,False,True,True,True,1.0,0,,0
span_only,1694,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,0
span_only,1694,subtotal,True,"$28,985.10","$28,985.10",False,True,0.31916534900665283,True,False,True,True,True,1.0,0,,0
span_only,1694,tax,True,"$5,797.02","$5,797.02",False,True,0.9999147057533264,True,False,True,True,True,1.0,0,,0
span_only,1694,total,True,"$34,782.12","$34,782.12",False,True,0.4294675290584564,True,False,True,True,True,1.0,0,,0
span_only,1695,invoice_id,True,IN-05579,IN-05579,False,True,0.9999512434005737,True,False,True,True,True,1.0,0,,0
span_only,1695,invoice_date,True,2023-05-18,2023-06-08,False,True,0.9511649012565613,True,False,False,False,False,0.0,0,,0
span_only,1695,due_date,True,2023-06-08,2023-06-08,False,True,0.4100327789783478,True,False,True,True,True,1.0,0,,0
span_only,1695,vendor_name,True,Thornbury Fabrication,Thornbury Fabrication,False,True,0.9964800477027893,True,False,True,True,True,1.0,0,,0
span_only,1695,po_number,True,ORD-23770,ORD-23770,False,True,0.9988529682159424,True,False,True,True,True,1.0,0,,0
span_only,1695,subtotal,True,GBP 26487.34,GBP 26487.34,False,True,0.8592994213104248,True,False,True,True,True,1.0,0,,0
span_only,1695,tax,True,GBP 1324.37,GBP 1324.37,False,True,0.9383922815322876,True,False,True,True,True,1.0,0,,0
span_only,1695,total,True,GBP 27811.71,GBP 27811.71,False,True,0.7450268268585205,True,False,True,True,True,1.0,0,,0
span_only,1696,invoice_id,True,BILL-53167,BILL-53167,False,True,0.999918520450592,True,False,True,True,True,1.0,0,,0
span_only,1696,invoice_date,True,2023-04-09,9th of April 2023,False,True,0.9085637927055359,True,True,False,True,True,1.0,0,,0
span_only,1696,due_date,True,2023-04-30,2023-04-30,False,True,0.6919499039649963,True,False,True,True,True,1.0,0,,0
span_only,1696,vendor_name,True,Bluecrest Analytics SA,Bluecrest Analytics SA,False,True,0.9971993565559387,True,False,True,True,True,1.0,0,,0
span_only,1696,po_number,True,ORD-21681,ORD-21681,False,True,0.9975168704986572,True,False,True,True,True,1.0,0,,0
span_only,1696,subtotal,True,GBP 16488.10,GBP 16488.10,False,True,0.9306239485740662,True,False,True,True,True,1.0,0,,0
span_only,1696,tax,True,GBP 3297.62,GBP 3297.62,False,True,0.9807536602020264,True,False,True,True,True,1.0,0,,0
span_only,1696,total,True,GBP 19785.72,GBP 19785.72,False,True,0.647207498550415,True,False,True,True,True,1.0,0,,0
span_only,1697,invoice_id,True,DOC-34740,DOC-34740,False,True,0.9996132850646973,True,False,True,True,True,1.0,0,,0
span_only,1697,invoice_date,True,2024-01-03,2024-01-03,False,True,0.9873296022415161,True,False,True,True,True,1.0,0,,0
span_only,1697,due_date,False,,ORD-49144,False,True,0.6420509219169617,True,False,False,False,False,,0,,0
span_only,1697,vendor_name,True,Corvus Supply PLC,Corvus Supply PLC,False,True,0.9939265847206116,True,False,True,True,True,1.0,0,,0
span_only,1697,po_number,True,ORD-49144,ORD-49144,False,True,0.8623359203338623,True,False,True,True,True,1.0,0,,0
span_only,1697,subtotal,True,$ 30134.32,$ 30134.32,False,True,0.4878581464290619,True,False,True,True,True,1.0,0,,0
span_only,1697,tax,True,$ 1506.72,$ 1506.72,False,True,0.7284166216850281,True,False,True,True,True,1.0,0,,0
span_only,1697,total,True,$ 31641.04,$ 31641.04,False,True,0.9297960996627808,True,False,True,True,True,1.0,0,,0
span_only,1698,invoice_id,True,IN-22767,IN-22767,False,True,0.9999326467514038,True,False,True,True,True,1.0,0,,0
span_only,1698,invoice_date,True,2024-03-13,"Mar 13, 2024",False,True,0.8573924899101257,True,True,False,True,True,1.0,0,,0
span_only,1698,due_date,True,2024-05-12,2024-05-12,False,True,0.9926972985267639,True,False,True,True,True,1.0,0,,0
span_only,1698,vendor_name,True,Redgate Logistics SA,Redgate Logistics SA,False,True,0.9904564619064331,True,False,True,True,True,1.0,0,,0
span_only,1698,po_number,True,PO-00596,PO-00596,False,True,0.9976993799209595,True,False,True,True,True,1.0,0,,0
span_only,1698,subtotal,True,"$30,378.11","$30,378.11",False,True,0.8679200410842896,True,False,True,True,True,1.0,0,,0
span_only,1698,tax,True,"$3,037.81","$3,037.81",False,True,0.9254569411277771,True,False,True,True,True,1.0,0,,0
span_only,1698,total,True,"$33,415.92","$33,415.92",False,True,0.9998735785484314,True,False,True,True,True,1.0,0,,0
span_only,1699,invoice_id,True,INV-04966,INV-04966,False,True,0.9986722469329834,True,False,True,True,True,1.0,0,,0
span_only,1699,invoice_date,True,2024-02-12,2024-02-12,False,True,0.9989207983016968,True,False,True,True,True,1.0,0,,0
span_only,1699,due_date,True,2024-02-26,26/02/2024,False,True,0.9989230036735535,True,True,False,True,True,1.0,0,,0
span_only,1699,vendor_name,True,Bluecrest Trading PLC,Bluecrest Trading PLC,False,True,0.9933403134346008,True,False,True,True,True,1.0,0,,0
